,Inhibitory,Excitatory,OD,Microglia,Endothelial,Astrocyte
2411.1452947_50.16357,4.47E-02,1.46E-01,3.65E-01,1.20E-01,1.38E-01,1.87E-01
2411.1452947_550.16357,5.77E-02,2.64E-01,3.52E-01,9.40E-02,1.32E-01,9.95E-02
2411.1452947_650.16357,1.96E-01,1.70E-01,3.27E-01,1.14E-01,1.27E-01,6.59E-02
2411.1452947_750.16357,7.96E-02,3.20E-01,3.16E-01,8.42E-02,1.15E-01,8.53E-02
2411.1452947_850.16357,8.16E-02,2.54E-01,3.69E-01,9.24E-02,1.29E-01,7.45E-02
2411.1452947_950.16357,2.24E-02,2.24E-01,1.88E-01,1.45E-01,2.65E-01,1.55E-01
911.1452947_-149.83643,1.42E-02,2.40E-01,3.50E-01,9.66E-02,1.95E-01,1.04E-01
911.1452947_-249.83643,1.87E-02,1.52E-01,3.10E-01,1.39E-01,2.48E-01,1.32E-01
911.1452947_-349.83643,1.71E-02,2.05E-01,3.28E-01,1.13E-01,2.08E-01,1.28E-01
911.1452947_-449.83643,4.60E-02,1.94E-01,3.22E-01,1.23E-01,1.66E-01,1.48E-01
911.1452947_-49.83643,8.26E-02,3.14E-01,2.31E-01,1.10E-01,1.54E-01,1.08E-01
911.1452947_-549.83643,1.90E-01,2.89E-01,3.82E-01,4.92E-02,5.94E-02,3.04E-02
911.1452947_150.16357,2.24E-02,2.88E-01,2.84E-01,1.02E-01,1.90E-01,1.13E-01
911.1452947_250.16357,5.76E-02,1.69E-01,2.92E-01,1.20E-01,1.21E-01,2.41E-01
911.1452947_350.16357,2.09E-02,2.29E-01,2.83E-01,1.12E-01,1.78E-01,1.77E-01
911.1452947_450.16357,3.94E-02,2.25E-01,2.89E-01,1.28E-01,2.26E-01,9.24E-02
911.1452947_50.16357,3.81E-02,2.91E-01,3.14E-01,9.61E-02,1.53E-01,1.09E-01
911.1452947_550.16357,1.87E-01,1.75E-01,3.24E-01,1.10E-01,1.07E-01,9.64E-02
911.1452947_650.16357,4.79E-02,3.02E-01,3.54E-01,8.19E-02,1.22E-01,9.20E-02
911.1452947_750.16357,5.00E-02,2.79E-01,3.60E-01,8.81E-02,1.31E-01,9.21E-02
911.1452947_850.16357,1.94E-02,2.17E-01,2.24E-01,8.72E-02,9.91E-02,3.53E-01
911.1452947_950.16357,4.59E-02,2.20E-01,3.06E-01,1.25E-01,2.02E-01,1.01E-01
-1858.421126_-1496.041291,9.98E-03,3.53E-01,3.17E-01,6.69E-02,1.38E-01,1.15E-01
-1858.421126_-1596.041291,4.18E-02,3.79E-01,3.66E-01,5.74E-02,9.42E-02,6.15E-02
-1858.421126_-1696.041291,2.03E-02,3.65E-01,3.83E-01,5.69E-02,1.43E-01,3.13E-02
-1858.421126_-1796.041291,4.02E-02,4.01E-01,3.54E-01,5.58E-02,1.13E-01,3.58E-02
-1858.421126_-1896.041291,7.68E-02,3.99E-01,3.69E-01,4.21E-02,5.22E-02,6.08E-02
-1858.421126_-1996.041291,1.01E-01,3.14E-01,4.19E-01,5.29E-02,9.56E-02,1.85E-02
-1858.421126_-2096.041291,4.86E-02,4.15E-01,3.43E-01,5.08E-02,7.57E-02,6.68E-02
-1858.421126_-2196.041291,1.54E-01,2.05E-01,4.55E-01,6.61E-02,9.93E-02,2.08E-02
-1858.421126_-2296.041291,6.95E-02,1.90E-01,4.11E-01,1.06E-01,1.59E-01,6.38E-02
-1858.421126_-2396.041291,1.31E-01,2.50E-01,3.57E-01,8.87E-02,1.20E-01,5.16E-02
-1858.421126_-2496.041291,2.01E-01,1.65E-01,2.99E-01,1.26E-01,1.59E-01,5.08E-02
-1858.421126_-2596.041291,1.24E-01,2.31E-01,3.99E-01,8.44E-02,1.16E-01,4.59E-02
-1858.421126_-2696.041291,6.74E-02,2.99E-01,3.20E-01,9.47E-02,1.58E-01,6.05E-02
-1858.421126_-2796.041291,8.90E-02,1.58E-01,3.48E-01,1.32E-01,1.56E-01,1.17E-01
-1858.421126_-2896.041291,1.65E-01,1.54E-01,4.12E-01,9.64E-02,9.77E-02,7.51E-02
-1858.421126_-2996.041291,2.12E-02,1.59E-01,3.63E-01,6.29E-02,5.61E-02,3.38E-01
-1958.421126_-1496.041291,1.74E-01,2.22E-01,3.99E-01,7.40E-02,9.41E-02,3.68E-02
-1958.421126_-1596.041291,1.73E-03,1.87E-01,4.87E-01,4.28E-02,8.21E-02,1.99E-01
-1958.421126_-1696.041291,3.49E-04,4.17E-01,4.06E-01,2.25E-02,1.15E-01,3.96E-02
-1958.421126_-1796.041291,4.79E-02,1.72E-01,3.99E-01,1.12E-01,1.49E-01,1.20E-01
-1958.421126_-1896.041291,6.47E-02,4.06E-01,3.48E-01,4.98E-02,6.94E-02,6.18E-02
-1958.421126_-1996.041291,2.14E-01,2.54E-01,2.97E-01,7.95E-02,7.88E-02,7.73E-02
-1958.421126_-2096.041291,1.49E-01,2.96E-01,3.39E-01,7.34E-02,1.06E-01,3.63E-02
-1958.421126_-2196.041291,8.22E-02,2.24E-01,3.58E-01,1.08E-01,1.59E-01,6.83E-02
-1958.421126_-2296.041291,4.18E-02,4.43E-01,2.85E-01,6.07E-02,1.05E-01,6.49E-02
-1958.421126_-2396.041291,2.87E-02,2.09E-01,2.44E-01,1.42E-01,2.55E-01,1.22E-01
-1958.421126_-2496.041291,1.39E-01,7.52E-02,3.22E-01,1.81E-01,2.20E-01,6.37E-02
-1958.421126_-2596.041291,2.01E-01,2.06E-01,3.26E-01,9.38E-02,9.54E-02,7.76E-02
-1958.421126_-2696.041291,5.08E-02,2.33E-01,4.51E-01,8.06E-02,1.37E-01,4.85E-02
-1958.421126_-2796.041291,2.46E-02,1.79E-01,2.70E-01,1.40E-01,2.25E-01,1.61E-01
-1958.421126_-2896.041291,6.10E-02,1.29E-01,4.42E-01,1.23E-01,1.84E-01,6.16E-02
-1958.421126_-2996.041291,9.29E-02,8.97E-02,4.89E-01,1.10E-01,1.02E-01,1.16E-01
-2058.421126_-1496.041291,5.49E-02,3.35E-01,3.85E-01,6.52E-02,1.04E-01,5.61E-02
-2058.421126_-1596.041291,5.51E-03,2.60E-01,5.51E-01,3.92E-02,9.04E-02,5.45E-02
-2058.421126_-1696.041291,7.37E-04,2.59E-01,4.05E-01,5.14E-02,2.08E-01,7.60E-02
-2058.421126_-1796.041291,2.16E-01,2.87E-01,2.84E-01,7.17E-02,7.35E-02,6.83E-02
-2058.421126_-1896.041291,2.50E-02,3.23E-01,3.46E-01,7.66E-02,1.34E-01,9.51E-02
-2058.421126_-1996.041291,2.25E-01,2.68E-01,2.96E-01,7.42E-02,7.94E-02,5.79E-02
-2058.421126_-2096.041291,2.14E-01,2.41E-01,2.99E-01,8.49E-02,8.66E-02,7.43E-02
-2058.421126_-2196.041291,6.05E-02,1.93E-01,2.67E-01,1.33E-01,1.57E-01,1.89E-01
-2058.421126_-2296.041291,6.32E-02,3.87E-01,2.42E-01,8.10E-02,1.10E-01,1.17E-01
-2058.421126_-2396.041291,9.17E-02,3.08E-01,2.52E-01,7.80E-02,7.39E-02,1.96E-01
-2058.421126_-2496.041291,3.03E-02,3.84E-01,3.74E-01,4.90E-02,7.18E-02,9.14E-02
-2058.421126_-2596.041291,5.01E-02,1.90E-01,3.19E-01,1.29E-01,1.79E-01,1.33E-01
-2058.421126_-2696.041291,7.47E-03,2.33E-01,3.14E-01,9.57E-02,2.03E-01,1.47E-01
-2058.421126_-2796.041291,6.56E-02,1.32E-01,4.58E-01,1.12E-01,1.39E-01,9.23E-02
-2058.421126_-2896.041291,1.60E-02,1.63E-01,2.95E-01,1.11E-01,1.49E-01,2.66E-01
-2058.421126_-2996.041291,8.07E-02,1.19E-01,5.03E-01,9.51E-02,9.56E-02,1.07E-01
-2158.421126_-1496.041291,1.33E-01,2.71E-01,3.62E-01,7.49E-02,8.45E-02,7.53E-02
-2158.421126_-1596.041291,2.97E-02,2.64E-01,4.39E-01,7.17E-02,1.18E-01,7.71E-02
-2158.421126_-1696.041291,2.29E-02,3.73E-01,4.53E-01,3.66E-02,6.20E-02,5.20E-02
-2158.421126_-1796.041291,8.19E-02,1.76E-01,4.96E-01,8.22E-02,1.08E-01,5.58E-02
-2158.421126_-1896.041291,9.45E-03,2.64E-01,2.09E-01,1.02E-01,1.86E-01,2.28E-01
-2158.421126_-1996.041291,8.54E-02,2.99E-01,3.27E-01,8.35E-02,1.03E-01,1.01E-01
-2158.421126_-2096.041291,8.20E-02,3.05E-01,2.89E-01,8.76E-02,1.02E-01,1.34E-01
-2158.421126_-2196.041291,8.14E-02,2.43E-01,4.13E-01,8.42E-02,1.38E-01,4.02E-02
-2158.421126_-2296.041291,3.46E-02,2.09E-01,2.96E-01,1.20E-01,1.68E-01,1.73E-01
-2158.421126_-2396.041291,1.99E-01,1.79E-01,3.53E-01,1.00E-01,1.26E-01,4.24E-02
-2158.421126_-2496.041291,2.10E-02,2.96E-01,3.01E-01,9.07E-02,1.54E-01,1.38E-01
-2158.421126_-2596.041291,4.18E-02,2.46E-01,2.80E-01,1.02E-01,1.24E-01,2.06E-01
-2158.421126_-2696.041291,7.58E-03,2.06E-01,2.92E-01,9.20E-02,1.54E-01,2.49E-01
-2158.421126_-2796.041291,4.12E-03,1.94E-01,2.82E-01,9.63E-02,1.99E-01,2.24E-01
-2158.421126_-2896.041291,6.76E-03,1.64E-01,2.13E-01,1.26E-01,2.34E-01,2.56E-01
-2158.421126_-2996.041291,1.90E-01,1.51E-01,4.39E-01,8.42E-02,9.76E-02,3.84E-02
-2258.421126_-1496.041291,1.82E-01,2.70E-01,4.32E-01,4.17E-02,5.75E-02,1.68E-02
-2258.421126_-1596.041291,3.69E-02,2.71E-01,3.09E-01,1.01E-01,1.54E-01,1.28E-01
-2258.421126_-1696.041291,1.31E-01,2.79E-01,3.79E-01,7.01E-02,1.17E-01,2.38E-02
-2258.421126_-1796.041291,2.00E-01,1.43E-01,3.94E-01,9.90E-02,1.39E-01,2.53E-02
-2258.421126_-1896.041291,2.87E-02,3.15E-01,3.48E-01,7.38E-02,1.11E-01,1.23E-01
-2258.421126_-1996.041291,4.57E-02,2.34E-01,3.71E-01,8.92E-02,1.09E-01,1.51E-01
-2258.421126_-2096.041291,7.40E-02,2.43E-01,3.13E-01,1.04E-01,1.23E-01,1.43E-01
-2258.421126_-2196.041291,1.41E-02,2.15E-01,2.60E-01,1.16E-01,1.97E-01,1.98E-01
-2258.421126_-2296.041291,5.06E-02,1.72E-01,3.11E-01,1.22E-01,1.37E-01,2.08E-01
-2258.421126_-2396.041291,5.70E-02,2.22E-01,3.09E-01,9.70E-02,1.01E-01,2.14E-01
-2258.421126_-2496.041291,1.11E-02,2.42E-01,1.90E-01,9.36E-02,1.36E-01,3.27E-01
-2258.421126_-2596.041291,3.00E-03,2.03E-01,2.01E-01,8.93E-02,1.75E-01,3.29E-01
-2258.421126_-2696.041291,2.24E-02,3.41E-01,2.85E-01,8.76E-02,1.74E-01,9.07E-02
-2258.421126_-2796.041291,6.16E-03,2.24E-01,2.87E-01,9.86E-02,2.08E-01,1.75E-01
-2258.421126_-2896.041291,5.90E-03,2.07E-01,2.26E-01,1.11E-01,2.27E-01,2.23E-01
-2258.421126_-2996.041291,3.57E-02,1.96E-01,3.06E-01,1.15E-01,1.45E-01,2.03E-01
-2358.421126_-1496.041291,2.43E-01,2.83E-01,4.16E-01,1.99E-02,3.48E-02,3.08E-03
-2358.421126_-1596.041291,2.50E-01,2.35E-01,3.74E-01,4.88E-02,8.50E-02,7.49E-03
-2358.421126_-1696.041291,1.32E-01,3.02E-01,4.50E-01,3.98E-02,5.95E-02,1.76E-02
-2358.421126_-1796.041291,1.57E-02,3.59E-01,1.76E-01,7.90E-02,1.19E-01,2.51E-01
-2358.421126_-1896.041291,3.25E-02,3.86E-01,3.80E-01,4.65E-02,6.61E-02,8.86E-02
-2358.421126_-1996.041291,9.12E-02,2.57E-01,3.52E-01,8.62E-02,9.67E-02,1.17E-01
-2358.421126_-2096.041291,3.76E-02,1.83E-01,2.55E-01,1.20E-01,1.35E-01,2.70E-01
-2358.421126_-2196.041291,3.76E-02,1.68E-01,3.11E-01,1.30E-01,1.69E-01,1.84E-01
-2358.421126_-2296.041291,2.46E-02,2.99E-01,2.37E-01,8.80E-02,1.18E-01,2.33E-01
-2358.421126_-2396.041291,1.29E-01,1.61E-01,3.85E-01,1.13E-01,1.27E-01,8.54E-02
-2358.421126_-2496.041291,5.08E-03,2.56E-01,1.86E-01,9.19E-02,1.76E-01,2.86E-01
-2358.421126_-2596.041291,2.77E-02,2.03E-01,2.33E-01,8.80E-02,8.85E-02,3.60E-01
-2358.421126_-2696.041291,7.40E-02,1.95E-01,3.63E-01,1.04E-01,1.13E-01,1.51E-01
-2358.421126_-2796.041291,1.44E-02,1.49E-01,3.20E-01,1.15E-01,1.64E-01,2.39E-01
-2358.421126_-2896.041291,5.99E-03,2.66E-01,2.29E-01,8.14E-02,1.44E-01,2.73E-01
-2358.421126_-2996.041291,8.07E-03,1.82E-01,1.73E-01,1.30E-01,2.35E-01,2.72E-01
-2458.421126_-1496.041291,4.77E-02,3.19E-01,2.81E-01,9.96E-02,1.74E-01,7.86E-02
-2458.421126_-1596.041291,2.20E-01,2.43E-01,3.95E-01,5.25E-02,6.47E-02,2.41E-02
-2458.421126_-1696.041291,7.51E-02,3.52E-01,3.16E-01,7.75E-02,1.37E-01,4.30E-02
-2458.421126_-1796.041291,2.29E-02,3.29E-01,2.30E-01,9.02E-02,1.38E-01,1.90E-01
-2458.421126_-1896.041291,5.47E-02,3.22E-01,4.15E-01,5.99E-02,9.08E-02,5.71E-02
-2458.421126_-1996.041291,2.04E-02,4.85E-01,2.62E-01,4.73E-02,7.71E-02,1.09E-01
-2458.421126_-2096.041291,3.06E-02,2.34E-01,3.17E-01,1.00E-01,1.35E-01,1.83E-01
-2458.421126_-2196.041291,6.62E-02,1.87E-01,3.27E-01,1.27E-01,1.62E-01,1.30E-01
-2458.421126_-2296.041291,2.65E-02,3.14E-01,3.25E-01,8.74E-02,1.72E-01,7.53E-02
-2458.421126_-2396.041291,2.07E-02,3.76E-01,2.28E-01,8.86E-02,1.71E-01,1.16E-01
-2458.421126_-2496.041291,2.19E-02,2.72E-01,2.95E-01,1.02E-01,2.67E-01,4.26E-02
-2458.421126_-2596.041291,3.54E-02,2.14E-01,3.30E-01,8.20E-02,8.52E-02,2.53E-01
-2458.421126_-2696.041291,8.83E-02,1.85E-01,2.69E-01,9.60E-02,7.63E-02,2.86E-01
-2458.421126_-2796.041291,4.08E-03,2.72E-01,1.69E-01,1.01E-01,2.39E-01,2.16E-01
-2458.421126_-2896.041291,1.30E-02,2.09E-01,3.69E-01,1.02E-01,2.35E-01,7.27E-02
-2458.421126_-2996.041291,1.21E-02,1.88E-01,3.36E-01,9.29E-02,1.36E-01,2.35E-01
-2558.421126_-1496.041291,2.00E-01,1.96E-01,3.88E-01,7.96E-02,1.09E-01,2.64E-02
-2558.421126_-1596.041291,6.54E-02,2.52E-01,2.82E-01,1.12E-01,1.40E-01,1.49E-01
-2558.421126_-1696.041291,2.35E-02,1.80E-01,2.55E-01,1.48E-01,2.90E-01,1.03E-01
-2558.421126_-1796.041291,1.96E-02,1.92E-01,2.09E-01,1.51E-01,2.85E-01,1.44E-01
-2558.421126_-1896.041291,3.42E-03,2.83E-01,1.28E-01,4.50E-02,6.22E-02,4.78E-01
-2558.421126_-1996.041291,2.56E-02,2.47E-01,2.88E-01,1.16E-01,2.07E-01,1.18E-01
-2558.421126_-2096.041291,1.14E-02,3.61E-01,3.07E-01,7.13E-02,1.58E-01,9.13E-02
-2558.421126_-2196.041291,2.77E-02,3.10E-01,2.72E-01,1.01E-01,1.86E-01,1.03E-01
-2558.421126_-2296.041291,1.12E-02,4.95E-01,2.01E-01,5.72E-02,1.17E-01,1.19E-01
-2558.421126_-2396.041291,1.38E-02,1.56E-01,1.93E-01,1.57E-01,2.82E-01,1.99E-01
-2558.421126_-2496.041291,1.01E-02,3.08E-01,2.90E-01,7.65E-02,1.37E-01,1.78E-01
-2558.421126_-2596.041291,2.62E-02,2.67E-01,3.68E-01,8.82E-02,1.50E-01,1.00E-01
-2558.421126_-2696.041291,7.62E-02,1.89E-01,3.59E-01,1.20E-01,1.61E-01,9.48E-02
-2558.421126_-2796.041291,1.15E-01,1.53E-01,3.90E-01,1.21E-01,1.51E-01,7.18E-02
-2558.421126_-2896.041291,4.28E-02,1.75E-01,3.15E-01,1.29E-01,1.66E-01,1.72E-01
-2558.421126_-2996.041291,4.24E-03,1.14E-01,4.51E-01,7.37E-02,1.13E-01,2.44E-01
-2658.421126_-1496.041291,6.67E-02,3.05E-01,3.66E-01,7.18E-02,1.75E-01,1.54E-02
-2658.421126_-1596.041291,2.72E-02,1.99E-01,2.54E-01,1.43E-01,2.67E-01,1.10E-01
-2658.421126_-1696.041291,1.89E-01,2.70E-01,2.98E-01,8.59E-02,1.11E-01,4.67E-02
-2658.421126_-1796.041291,2.21E-02,2.80E-01,2.74E-01,7.82E-02,9.89E-02,2.46E-01
-2658.421126_-1896.041291,2.93E-02,2.87E-01,2.98E-01,8.21E-02,1.06E-01,1.97E-01
-2658.421126_-1996.041291,2.32E-02,1.93E-01,2.47E-01,1.38E-01,2.23E-01,1.76E-01
-2658.421126_-2096.041291,1.13E-02,4.59E-01,2.01E-01,5.06E-02,8.03E-02,1.97E-01
-2658.421126_-2196.041291,2.89E-02,3.79E-01,2.72E-01,7.09E-02,1.05E-01,1.45E-01
-2658.421126_-2296.041291,2.68E-02,3.30E-01,3.59E-01,7.16E-02,1.22E-01,9.13E-02
-2658.421126_-2396.041291,3.53E-03,2.96E-01,1.64E-01,7.46E-02,1.46E-01,3.15E-01
-2658.421126_-2496.041291,4.24E-03,3.93E-01,1.93E-01,7.41E-02,1.98E-01,1.38E-01
-2658.421126_-2596.041291,1.99E-02,2.19E-01,4.26E-01,8.48E-02,2.19E-01,3.16E-02
-2658.421126_-2696.041291,1.62E-02,3.84E-01,2.55E-01,7.56E-02,1.41E-01,1.29E-01
-2658.421126_-2796.041291,9.58E-02,9.59E-02,3.85E-01,1.53E-01,1.83E-01,8.74E-02
-2658.421126_-2896.041291,4.86E-02,2.13E-01,2.09E-01,9.50E-02,8.69E-02,3.47E-01
-2658.421126_-2996.041291,4.24E-03,1.52E-01,6.38E-01,4.61E-02,1.09E-01,5.06E-02
-2758.421126_-1496.041291,1.33E-01,2.00E-01,3.01E-01,1.25E-01,1.97E-01,4.37E-02
-2758.421126_-1596.041291,1.47E-01,3.77E-01,3.54E-01,3.96E-02,7.16E-02,1.13E-02
-2758.421126_-1696.041291,1.29E-01,2.07E-01,3.71E-01,9.56E-02,1.04E-01,9.35E-02
-2758.421126_-1796.041291,8.21E-02,2.86E-01,3.00E-01,9.71E-02,1.24E-01,1.10E-01
-2758.421126_-1896.041291,4.03E-02,3.53E-01,2.48E-01,8.00E-02,1.04E-01,1.74E-01
-2758.421126_-1996.041291,1.88E-02,2.62E-01,3.44E-01,9.33E-02,1.73E-01,1.10E-01
-2758.421126_-2096.041291,8.18E-02,1.69E-01,4.48E-01,9.81E-02,1.20E-01,8.23E-02
-2758.421126_-2196.041291,5.45E-03,2.05E-01,1.95E-01,7.96E-02,1.18E-01,3.96E-01
-2758.421126_-2296.041291,2.13E-02,3.95E-01,2.63E-01,6.56E-02,1.01E-01,1.53E-01
-2758.421126_-2396.041291,1.84E-02,2.94E-01,2.64E-01,9.67E-02,1.66E-01,1.61E-01
-2758.421126_-2496.041291,1.43E-02,3.49E-01,2.46E-01,8.06E-02,1.42E-01,1.67E-01
-2758.421126_-2596.041291,2.06E-02,2.28E-01,3.13E-01,1.12E-01,1.99E-01,1.28E-01
-2758.421126_-2696.041291,2.84E-02,2.23E-01,3.24E-01,1.06E-01,1.51E-01,1.69E-01
-2758.421126_-2796.041291,6.69E-02,1.60E-01,3.79E-01,1.26E-01,1.68E-01,9.93E-02
-2758.421126_-2896.041291,5.62E-02,2.01E-01,2.99E-01,1.08E-01,1.13E-01,2.24E-01
-2758.421126_-2996.041291,7.89E-03,1.58E-01,3.14E-01,1.00E-01,1.56E-01,2.64E-01
-2858.421126_-1496.041291,2.09E-01,1.66E-01,2.79E-01,1.27E-01,1.82E-01,3.55E-02
-2858.421126_-1596.041291,8.97E-02,1.84E-01,2.53E-01,1.56E-01,2.32E-01,8.48E-02
-2858.421126_-1696.041291,5.80E-02,2.67E-01,2.69E-01,1.16E-01,1.65E-01,1.25E-01
-2858.421126_-1796.041291,4.41E-02,5.38E-01,2.47E-01,4.42E-02,7.64E-02,5.07E-02
-2858.421126_-1896.041291,1.38E-02,4.78E-01,2.55E-01,4.53E-02,7.54E-02,1.32E-01
-2858.421126_-1996.041291,3.33E-02,3.21E-01,3.20E-01,8.06E-02,1.21E-01,1.24E-01
-2858.421126_-2096.041291,4.57E-02,2.72E-01,3.70E-01,7.85E-02,9.86E-02,1.36E-01
-2858.421126_-2196.041291,1.54E-02,1.96E-01,1.92E-01,1.22E-01,1.75E-01,2.99E-01
-2858.421126_-2296.041291,4.46E-02,1.29E-01,3.34E-01,1.48E-01,1.93E-01,1.51E-01
-2858.421126_-2396.041291,1.51E-02,1.24E-01,4.27E-01,9.61E-02,1.23E-01,2.15E-01
-2858.421126_-2496.041291,9.39E-03,2.69E-01,2.14E-01,1.14E-01,2.87E-01,1.07E-01
-2858.421126_-2596.041291,5.78E-03,1.95E-01,2.03E-01,1.06E-01,1.90E-01,3.00E-01
-2858.421126_-2696.041291,2.44E-03,3.09E-01,1.92E-01,7.11E-02,1.63E-01,2.63E-01
-2858.421126_-2796.041291,3.11E-03,2.09E-01,1.63E-01,1.14E-01,2.82E-01,2.29E-01
-2858.421126_-2896.041291,1.97E-02,1.74E-01,2.99E-01,1.26E-01,1.95E-01,1.87E-01
-2858.421126_-2996.041291,2.81E-02,1.56E-01,2.97E-01,1.29E-01,1.66E-01,2.24E-01
-2958.421126_-1496.041291,1.18E-01,3.69E-01,3.89E-01,4.04E-02,5.88E-02,2.48E-02
-2958.421126_-1596.041291,1.95E-01,3.47E-01,3.28E-01,4.56E-02,6.64E-02,1.86E-02
-2958.421126_-1696.041291,1.67E-01,2.05E-01,3.32E-01,1.03E-01,1.12E-01,8.15E-02
-2958.421126_-1796.041291,1.77E-01,2.14E-01,3.21E-01,9.75E-02,9.99E-02,9.07E-02
-2958.421126_-1896.041291,9.74E-02,1.93E-01,3.48E-01,1.21E-01,1.80E-01,6.01E-02
-2958.421126_-1996.041291,5.64E-02,2.37E-01,3.79E-01,8.84E-02,1.07E-01,1.33E-01
-2958.421126_-2096.041291,8.66E-02,1.75E-01,3.68E-01,1.19E-01,1.45E-01,1.06E-01
-2958.421126_-2196.041291,1.60E-02,4.42E-01,2.47E-01,5.77E-02,9.80E-02,1.39E-01
-2958.421126_-2296.041291,2.49E-02,4.27E-01,2.28E-01,7.50E-02,1.35E-01,1.10E-01
-2958.421126_-2396.041291,1.45E-01,9.27E-02,3.64E-01,1.50E-01,1.53E-01,9.51E-02
-2958.421126_-2496.041291,2.28E-02,1.63E-01,3.44E-01,1.05E-01,1.31E-01,2.33E-01
-2958.421126_-2596.041291,1.91E-03,3.84E-01,1.67E-01,6.48E-02,1.78E-01,2.04E-01
-2958.421126_-2696.041291,6.91E-03,2.38E-01,2.03E-01,9.80E-02,1.74E-01,2.81E-01
-2958.421126_-2796.041291,7.85E-03,2.26E-01,2.53E-01,1.14E-01,2.68E-01,1.31E-01
-2958.421126_-2896.041291,3.25E-03,2.43E-01,2.28E-01,8.42E-02,1.77E-01,2.64E-01
-2958.421126_-2996.041291,8.92E-03,2.19E-01,2.08E-01,1.18E-01,2.23E-01,2.23E-01
-3058.421126_-1496.041291,2.78E-02,1.97E-01,2.94E-01,1.15E-01,1.54E-01,2.11E-01
-3058.421126_-1596.041291,1.63E-02,1.24E-01,3.69E-01,1.35E-01,2.53E-01,1.03E-01
-3058.421126_-1696.041291,1.85E-03,4.01E-01,5.00E-01,1.65E-02,6.73E-02,1.35E-02
-3058.421126_-1796.041291,1.28E-01,2.08E-01,4.28E-01,7.47E-02,1.49E-01,1.25E-02
-3058.421126_-1896.041291,1.57E-01,3.17E-01,3.29E-01,6.59E-02,8.23E-02,4.86E-02
-3058.421126_-1996.041291,2.01E-01,3.35E-01,3.19E-01,5.06E-02,6.19E-02,3.27E-02
-3058.421126_-2096.041291,9.20E-02,2.78E-01,3.43E-01,8.79E-02,1.13E-01,8.55E-02
-3058.421126_-2196.041291,1.84E-01,1.98E-01,3.30E-01,1.01E-01,1.07E-01,7.98E-02
-3058.421126_-2296.041291,5.84E-02,2.76E-01,2.57E-01,1.21E-01,2.20E-01,6.83E-02
-3058.421126_-2396.041291,9.80E-02,1.18E-01,4.34E-01,1.16E-01,2.11E-01,2.25E-02
-3058.421126_-2496.041291,1.53E-01,1.62E-01,3.47E-01,1.20E-01,1.31E-01,8.70E-02
-3058.421126_-2596.041291,5.02E-02,2.46E-01,3.51E-01,8.95E-02,1.07E-01,1.56E-01
-3058.421126_-2696.041291,4.12E-02,8.82E-02,3.14E-01,1.81E-01,2.87E-01,8.82E-02
-3058.421126_-2796.041291,1.42E-03,1.78E-01,1.65E-01,9.05E-02,2.07E-01,3.58E-01
-3058.421126_-2896.041291,8.84E-03,2.37E-01,2.50E-01,1.09E-01,2.25E-01,1.70E-01
-3058.421126_-2996.041291,1.42E-02,1.54E-01,2.90E-01,1.22E-01,1.81E-01,2.38E-01
-3158.421126_-1496.041291,1.88E-02,2.05E-01,5.33E-01,6.39E-02,1.10E-01,6.95E-02
-3158.421126_-1596.041291,1.91E-03,1.61E-01,6.67E-01,3.36E-02,9.32E-02,4.33E-02
-3158.421126_-1696.041291,2.53E-03,3.16E-01,4.36E-01,3.98E-02,9.42E-02,1.12E-01
-3158.421126_-1796.041291,1.45E-01,1.74E-01,3.68E-01,1.11E-01,1.28E-01,7.35E-02
-3158.421126_-1896.041291,2.22E-01,2.65E-01,3.26E-01,6.79E-02,7.95E-02,4.03E-02
-3158.421126_-1996.041291,1.43E-01,1.55E-01,4.84E-01,7.99E-02,9.39E-02,4.40E-02
-3158.421126_-2096.041291,2.07E-01,2.76E-01,2.99E-01,6.54E-02,5.74E-02,9.51E-02
-3158.421126_-2196.041291,8.94E-02,2.55E-01,3.38E-01,9.50E-02,1.14E-01,1.08E-01
-3158.421126_-2296.041291,1.49E-01,2.19E-01,3.13E-01,1.10E-01,1.32E-01,7.79E-02
-3158.421126_-2396.041291,1.28E-01,2.02E-01,3.00E-01,1.03E-01,9.31E-02,1.74E-01
-3158.421126_-2496.041291,8.16E-02,2.51E-01,2.76E-01,1.20E-01,2.31E-01,4.07E-02
-3158.421126_-2596.041291,1.53E-02,1.48E-01,3.01E-01,1.38E-01,3.32E-01,6.52E-02
-3158.421126_-2696.041291,2.08E-02,1.75E-01,2.95E-01,1.31E-01,2.11E-01,1.67E-01
-3158.421126_-2796.041291,1.11E-02,2.45E-01,2.78E-01,9.41E-02,1.58E-01,2.13E-01
-3158.421126_-2896.041291,2.88E-02,1.58E-01,3.13E-01,1.31E-01,1.79E-01,1.91E-01
-3158.421126_-2996.041291,2.87E-02,1.53E-01,3.38E-01,1.11E-01,1.28E-01,2.41E-01
-3258.421126_-1496.041291,9.75E-02,2.77E-01,3.87E-01,7.70E-02,1.16E-01,4.49E-02
-3258.421126_-1596.041291,3.76E-04,3.56E-01,4.58E-01,2.44E-02,1.06E-01,5.55E-02
-3258.421126_-1696.041291,2.93E-03,2.68E-01,5.12E-01,4.20E-02,1.39E-01,3.63E-02
-3258.421126_-1796.041291,3.62E-02,3.21E-01,3.20E-01,8.81E-02,1.82E-01,5.26E-02
